dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,tema,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,regime,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,linksOrigem,acompanhamento,local,arquivamento,autoresEstruturados,observacao,legislacaoCitada,linkLegislacao.url,linkLegislacao.rotulo,tipoTramitacao.codigo,tipoTramitacao.nome,tipoTramitacao.listaFaseTramitacao,faseAtual.codTipoTramitacao,faseAtual.codigo,faseAtual.nome,faseAtual.ordem,faseAtual.descricao
Remissivo,PROJETO DE LEI,PL,1889,1985,GOVERNADOR DO ESTADO,"AUTORIZA A INCORPORAÇÃO DE IMÓVEL AO PATRIMÔNIO DA COMPANHIA DE
PROCESSAMENTO DE DADOS DO ESTADO DE MINAS GERAIS - PRODEMGE E DÁ
OUTRAS PROVIDÊNCIAS. (CONSTRUÇÃO DE PRÉDIO PARA INSTALAÇÃO E
FUNCIONAMENTO DE SEUS SERVIÇOS).",ADMINISTRAÇÃO PÚBLICA,"AUTORIZAÇÃO, EXECUTIVO, INCORPORAÇÃO, PATRIMÔNIO, COMPANHIA DE
PROCESSAMENTO DE DADOS DO ESTADO DE MINAS GERAIS (PRODEMGE),
IMÓVEL, MUNICÍPIO, BELO HORIZONTE, EFEITO, SUBSCRIÇÃO, AUMENTO DE
CAPITAL.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-11-02,000147467,PL. 1889 1985 - PROJETO DE LEI,,NA,COMPANHIA DE PROCESSAMENTO DE DADOS DO ESTADO DE MINAS GERAIS (PRODEMGE),LEI 9077 1985 - LEI ORDINÁRIA,20160706,1137,m17461,1985-10-31,"list(passo = 1, data = ""1985-10-31"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 20 11 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 27 11 1985\nCOMISSÕES:\nJUSTIÇA, ECONOMIA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. CLODESMIDT RIANI\nPUBLICAÇÃO: 19 11 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. PETRÔNIO MATIAS\nPUBLICAÇÃO: 30 11 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 12 12 1985"")",list(),list(),"list(descricao = ""MSG 820 1985"")",N,NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/9077/1985,LEI 9077 1985 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1888,1985,DEPUTADO GENÉSIO BERNARDINO                PMDB,"DELEGA AO GOVERNADOR DO ESTADO ATRIBUIÇÕES PARA ELABORAR LEIS
DELEGADAS SOBRE A REFORMA ADMINISTRATIVA DOS SERVIÇOS
PÚBLICOS A SEU CARGO.",NA,NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1985-11-01,000147468,PL. 1888 1985 - PROJETO DE LEI,1696,NA,NA,NA,20090521,1412,m17663,1985-10-30,"list(passo = 1, data = ""1985-10-30"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DE LEGISLATURA"")",list(),list(),NULL,N,ARQUIVO,19870131,"list(id = 1696, nome = ""DEPUTADO GENÉSIO BERNARDINO"", partido = ""PMDB"")",NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1887,1985,DEPUTADO LUIZ VICENTE                      PSDB,"DÁ A DENOMINAÇÃO DE DR. JUVÊNCIO JACINTO DE OLIVEIRA FILHO AO FÓRUM DA
COMARCA DE NANUQUE.",NA,"DENOMINAÇÃO, FÓRUM, COMARCA DE NANUQUE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-11-01,000147469,PL. 1887 1985 - PROJETO DE LEI,2044,NA,PRÓPRIO PÚBLICO,LEI 9167 1986 - LEI ORDINÁRIA,20120423,1615,rosanacf,1985-10-30,"list(passo = 1, data = ""1985-10-30"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 30 11 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 24 3 1986\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 11 4 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 4 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 20 3 1986\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ALCYR NASCIMENTO\nPUBLICAÇÃO: 3 4 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ MOISÉS\nPUBLICAÇÃO: 23 4 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 5 1986"")",list(),list(),NULL,N,NA,NA,"list(id = 2044, nome = ""DEPUTADO LUIZ VICENTE"", partido = ""PSDB"")",NA,NA,/legislacao/mineira/LEI/9167/1986,LEI 9167 1986 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1886,1985,DEPUTADO PAULO ARAÚJO                      PMDB,"ACRESCENTA PARÁGRAFO AO ARTIGO SEGUNDO DA LEI NÚMERO 7219, DE
25 DE ABRIL DE 1978. (INSTITUI A RÁDIO INCONFIDÊNCIA).
(PARÁGRAFO: COMPETE, TAMBÉM, A RÁDIO INCONFIDÊNCIA TRANSMITIR,
EM ONDAS MÉDIAS E CURTAS, A PALAVRA DOS ORADORES INSCRITOS PARA
A PRIMEIRA PARTE DAS REUNIÕES DA ASSEMBLÉIA LEGISLATIVA).",NA,NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1985-11-01,000147470,PL. 1886 1985 - PROJETO DE LEI,2810,NA,NA,NA,20090521,1411,m17663,1985-10-30,"list(passo = 1, data = ""1985-10-30"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 8 11 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 8 4 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. DOMINGOS LANNA\nPUBLICAÇÃO: 8 4 1986\nARQUIVADO, FINAL DE LEGISLATURA"")",list(),list(),NULL,N,ARQUIVO,19870131,"list(id = 2810, nome = ""DEPUTADO PAULO ARAÚJO"", partido = ""PMDB"")",NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1885,1985,DEPUTADO SÉRGIO EMÍLIO                     PMDB,"DÁ A DENOMINAÇÃO DE ENGENHEIRO FLÁVIO GUTIERREZ AO TRECHO RODOVIÁRIO
QUE LIGA O MUNICÍPIO DE INHAÚMA À BR-040.",NA,"DENOMINAÇÃO, RODOVIA, MUNICÍPIO, INHAÚMA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-11-01,000147471,PL. 1885 1985 - PROJETO DE LEI,2052,DELIBERAÇÃO DE PLENÁRIO,PRÓPRIO PÚBLICO,LEI 9290 1986 - LEI ORDINÁRIA,20120309,1441,rosanacf,1985-10-30,"list(passo = 1, data = ""1985-10-30"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 30 11 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 27 6 1986, NA FORMA DO SUBSTITUTIVO NÚMERO 1\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 3 9 1986, NA FORMA DO VENCIDO EM SEGUNDA DISCUSSÃO\nREDAÇÃO FINAL\nAPROVAÇÃO: 9 9 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ADEMIR LUCAS\nPUBLICAÇÃO: 24 6 1986\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ARMANDO COSTA\nPUBLICAÇÃO: 20 8 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ADEMIR LUCAS\nPUBLICAÇÃO: 20 9 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 7 10 1986"")",list(),list(),NULL,N,NA,NA,"list(id = 2052, nome = ""DEPUTADO SÉRGIO EMÍLIO"", partido = ""PMDB"")",NA,NA,/legislacao/mineira/LEI/9290/1986,LEI 9290 1986 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1884,1985,DEPUTADO JOSÉ BONIFÁCIO FILHO              PDS,"AUTORIZA O PODER EXECUTIVO A ISENTAR DO ICM AS PREFEITURAS
MUNICIPAIS, NA AQUISIÇÃO DE MÁQUINAS E VEÍCULOS.",NA,NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1985-11-01,000147472,PL. 1884 1985 - PROJETO DE LEI,1697,NA,NA,NA,20090521,1410,m17663,1985-10-30,"list(passo = 1, data = ""1985-10-30"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 18 11 1985\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,ARQUIVO,19870131,"list(id = 1697, nome = ""DEPUTADO JOSÉ BONIFÁCIO FILHO"", partido = ""PDS"")",NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1880,1985,DEPUTADO MANOEL CONEGUNDES                 PMDB,"INSTITUI A OBRIGATORIEDADE DE EXAME DO DIABETE AOS ALUNOS DE 1º E
2º GRAUS DAS REDES OFICIAL E PARTICULAR DE ENSINO, NO PERÍODO DE
MATRÍCULA PARA O ANO LETIVO. (EXAMES GRATUITOS REALIZADOS PELA
SECRETARIA DE SAÚDE EM CONVÊNIO COM A SECRETARIA DA EDUCAÇÃO).",NA,NA,Arquivado,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1985-10-31,000147476,PL. 1880 1985 - PROJETO DE LEI,2807,NA,NA,NA,20130523,0851,m20506,2013-05-15,"list(passo = 2:1, data = c(""2013-05-15"", ""1985-10-29""), local = c(""PLENÁRIO"", ""PLENÁRIO""), historico = c(""REQUERIMENTO DO DEP. ARLEN SANTIAGO SOLICITANDO O DESARQUIVAMENTO\nDO PROJETO DE LEI. DEFERIDO.\nREQUERIMENTO PUBLICADO NO DL EM 17 5 2013, PÁG 12."", ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 11 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 11 4 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ARMANDO COSTA\nPUBLICAÇÃO: 4 4 1986\nSAÚDE\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. SAMIR CECÍLIO\nPUBLICAÇÃO: 4 4 1986\nEDUCAÇÃO\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ANTÔNIO FARIA\nPUBLICAÇÃO: 4 4 1986\nSAÚDE\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. SAMIR CECÍLIO\nPUBLICAÇÃO: 19 4 1986\nARQUIVADO, AO FINAL DA LEGISLATURA.""
))","list(expressao = ""(PL adj 4095 adj 2013[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 4095 2013"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+4095+adj+2013%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 4095, ano = 2013)","list(expressao = ""(RQS adj 2260 adj 2013[PROP])[dbmt]"", banco = ""mate"", descricao = ""RQS 2260 2013"", url = ""/proposicoes/pesquisa/avancada?expr=%28RQS+adj+2260+adj+2013%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""RQS"", numero = 2260, ano = 2013)",NULL,N,ARQUIVO,19870131,"list(id = 2807, nome = ""DEPUTADO MANOEL CONEGUNDES"", partido = ""PMDB"")",NA,NA,NA,NA,2,Regime de tramitação de deliberação em turno único no Plenário,"list(codTipoTramitacao = c(2, 2, 2, 2, 2), codigo = 1:5, nome = c(""Apresentação"", ""Turno único nas Comissões"", ""Turno único no Plenário"", ""Redação final"", ""Sanção, promulgação ou veto""), ordem = 1:5, descricao = c(""- O projeto foi recebido pela Mesa da Assembleia, numerado, publicado e encaminhado às Comissões para análise"", ""- Comissões discutem o projeto e dão pareceres, com informações para orientar o Plenário\r\n- Os pareceres podem sugerir emendas ao projeto original\r\n- Comissão dará parecer sobre emendas que forem apresentadas no Plenário"", 
""- Deputados discutem e votam o projeto\r\n- Antes de ser votado, o projeto voltará à análise de Comissão se receber emendas"", ""- Comissão dá parecer sobre a redação final do projeto\r\n- Parecer é votado pelo Plenário"", ""- Governador recebe o projeto aprovado e pode transformá-lo em lei ou vetá-lo\r\n- Em alguns casos, cabe à Assembleia fazer a promulgação da lei""))",2,1,Apresentação,1,"- O projeto foi recebido pela Mesa da Assembleia, numerado, publicado e encaminhado às Comissões para análise"
Remissivo,PROJETO DE LEI,PL,1879,1985,DEPUTADO SÉRGIO EMÍLIO                     PMDB,DÁ A DENOMINAÇÃO DE DANTE LANZA AO DISTRITO INDUSTRIAL DE SETE LAGOAS.,NA,"DENOMINAÇÃO, ÁREA INDUSTRIAL, MUNICÍPIO, SETE LAGOAS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-10-31,000147477,PL. 1879 1985 - PROJETO DE LEI,2052,NA,PRÓPRIO PÚBLICO,LEI 9222 1986 - LEI ORDINÁRIA,20120424,0926,rosanacf,1985-10-29,"list(passo = 1, data = ""1985-10-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 30 11 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 21 5 1986\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 12 6 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 18 6 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JACIEL PEREIRA\nPUBLICAÇÃO: 20 5 1986\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. KEMIL KUMAIRA\nPUBLICAÇÃO: 11 6 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ADEMIR LUCAS\nPUBLICAÇÃO: 19 6 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 9 7 1986"")",list(),list(),NULL,N,NA,NA,"list(id = 2052, nome = ""DEPUTADO SÉRGIO EMÍLIO"", partido = ""PMDB"")",NA,NA,/legislacao/mineira/LEI/9222/1986,LEI 9222 1986 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1878,1985,DEPUTADO JOSÉ LAVIOLA                      PMDB,"DECLARA DE UTILIDADE PÚBLICA O GRUPO JUVENTUDE UNIDA ABRECAMPENSE
- JUA, COM SEDE NA CIDADE DE ABRE-CAMPO.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ABRE-CAMPO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-10-26,000147478,PL. 1878 1985 - PROJETO DE LEI,1471,NA,UTILIDADE PÚBLICA,LEI 9153 1986 - LEI ORDINÁRIA,20120126,1033,rosanacf,1985-10-24,"list(passo = 1, data = ""1985-10-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 8 11 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 21 3 1986\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 3 4 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 16 4 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 13 3 1986\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ROBERTO LUIZ SOARES\nPUBLICAÇÃO: 1 4 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 19 4 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 5 1986"")",list(),list(),NULL,N,NA,NA,"list(id = 1471, nome = ""DEPUTADO JOSÉ LAVIOLA"", partido = ""PMDB"")",NA,NA,/legislacao/mineira/LEI/9153/1986,LEI 9153 1986 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1877,1985,DEPUTADO GERALDO RIBEIRO                   PMDB,"DECLARA DE UTILIDADE PÚBLICA O GRUPO ESPÍRITA DA CARIDADE - GEC,
DE IPATINGA, COM SEDE NAQUELE MUNICÍPIO.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, IPATINGA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-10-26,000147479,PL. 1877 1985 - PROJETO DE LEI,2797,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 9386 1986 - LEI ORDINÁRIA,20120126,1034,rosanacf,1985-10-24,"list(passo = 1, data = ""1985-10-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 8 11 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 8 10 1986\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 26 11 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 11 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. LUIZ ALBERTO RODRIGUES\nPUBLICAÇÃO: 30 9 1986\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. LUIZ VICENTE\nPUBLICAÇÃO: 25 11 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 2 12 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 19 12 1986"")",list(),list(),NULL,N,NA,NA,"list(id = 2797, nome = ""DEPUTADO GERALDO RIBEIRO"", partido = ""PMDB"")",NA,NA,/legislacao/mineira/LEI/9386/1986,LEI 9386 1986 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1876,1985,DEPUTADO GERALDO PEREIRA SOBRINHO          PMDB,"DECLARA DE UTILIDADE PÚBLICA A ESCOLA DE SAMBA MONTE CASTELO, COM
SEDE EM NOVA LIMA, NESTE ESTADO.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, NOVA LIMA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-10-26,000147480,PL. 1876 1985 - PROJETO DE LEI,74,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 9142 1986 - LEI ORDINÁRIA,20120126,1034,rosanacf,1985-10-24,"list(passo = 1, data = ""1985-10-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 8 11 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 29 11 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 26 3 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 4 4 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 19 11 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 15 3 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JAIRO MAGALHÃES ALVES\nPUBLICAÇÃO: 8 4 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 29 4 1986"")",list(),list(),NULL,N,NA,NA,"list(id = 74, nome = ""DEPUTADO GERALDO PEREIRA SOBRINHO"", partido = ""PMDB"")",NA,NA,/legislacao/mineira/LEI/9142/1986,LEI 9142 1986 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1875,1985,DEPUTADO JAIME MARTINS                     PFL,"DECLARA DE UTILIDADE PÚBLICA A ENTIDADE CENTRO OPERÁRIO DE LUZ,
NO MUNICÍPIO DE LUZ.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, LUZ.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-10-26,000147481,PL. 1875 1985 - PROJETO DE LEI,2800,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 9129 1986 - LEI ORDINÁRIA,20120126,1036,rosanacf,1985-10-24,"list(passo = 1, data = ""1985-10-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 8 11 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 29 11 1985\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 18 3 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 20 3 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 20 11 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JACIEL PEREIRA\nPUBLICAÇÃO: 15 3 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. PAULO ALMADA\nPUBLICAÇÃO: 22 3 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 9 4 1986"")",list(),list(),NULL,N,NA,NA,"list(id = 2800, nome = ""DEPUTADO JAIME MARTINS"", partido = ""PFL"")",NA,NA,/legislacao/mineira/LEI/9129/1986,LEI 9129 1986 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1874,1985,DEPUTADO ARMANDO COSTA                     PMDB,"DÁ DENOMINAÇÃO À ESCOLA ESTADUAL VILA DE URUCUIA DA VILA DE URUCUIA,
MUNICÍPIO DE SÃO FRANCISCO. (ESCOLA ESTADUAL ANTÔNIO ESTEVES DOS
ANJOS).",NA,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, SÃO FRANCISCO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-10-26,000147482,PL. 1874 1985 - PROJETO DE LEI,2794,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 9228 1986 - LEI ORDINÁRIA,20120424,0927,rosanacf,1985-10-24,"list(passo = 1, data = ""1985-10-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 8 11 1985\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 20 5 1986\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 17 6 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 23 6 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 14 5 1986\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. KEMIL KUMAIRA\nPUBLICAÇÃO: 11 6 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ADEMIR LUCAS\nPUBLICAÇÃO: 24 6 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 18 7 1986"")",list(),list(),NULL,N,NA,NA,"list(id = 2794, nome = ""DEPUTADO ARMANDO COSTA"", partido = ""PMDB"")",NA,NA,/legislacao/mineira/LEI/9228/1986,LEI 9228 1986 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1872,1985,GOVERNADOR DO ESTADO,"ELEVA O LIMITE PARA A ABERTURA DE CRÉDITOS SUPLEMENTARES, PREVISTO
NO ARTIGO 4º DA LEI 8765, DE 6 DE DEZEMBRO DE 1984, E DÁ OUTRAS
PROVIDÊNCIAS.",FINANÇAS PÚBLICAS,"ALTERAÇÃO, LIMITAÇÃO, ABERTURA, CRÉDITO SUPLEMENTAR.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1985-10-25,000147485,PL. 1872 1985 - PROJETO DE LEI,,DELIBERAÇÃO DE PLENÁRIO,CRÉDITO,LEI 9025 1985 - LEI ORDINÁRIA,20131014,1632,rosanacf,1985-10-23,"list(passo = 1, data = ""1985-10-23"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 13 11 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 14 11 1985\nCOMISSÕES:\nJUSTIÇA, ECONOMIA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 9 11 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ MOISÉS\nPUBLICAÇÃO: 19 11 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 19 11 1985"")",list(),list(),"list(descricao = ""MSG 817 1985"")",N,NA,NA,NULL,NA,NA,/legislacao/mineira/LEI/9025/1985,LEI 9025 1985 - LEI ORDINÁRIA,NA,NA,NULL,NA,NA,NA,NA,NA
