dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,indexacao,observacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,acompanhamento,autoresEstruturados,tema,regime,linksOrigem,local,arquivamento,linkLegislacao.url,linkLegislacao.rotulo
Remissivo,PROJETO DE LEI,PL,2103,1982,DEPUTADO OTACÍLIO MIRANDA                  PDT,"DÁ AO PARQUE FERNÃO DIAS DE CONTAGEM A DENOMINAÇÃO DE ANTÔNIO LUCIANO
PEREIRA.","DENOMINAÇÃO, PARQUE, MUNICÍPIO, CONTAGEM.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1982-10-01,000149562,PL. 2103 1982 - PROJETO DE LEI,2048,PRÓPRIO PÚBLICO,NA,20120503,1744,rosanacf,1982-09-29,"list(passo = 1, data = ""1982-09-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 6 10 1982\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 2048, nome = ""DEPUTADO OTACÍLIO MIRANDA"", partido = ""PDT"")",NA,NA,NULL,ARQUIVO,19830131,NA,NA
Remissivo,PROJETO DE LEI,PL,2102,1982,DEPUTADO EUCLIDES CINTRA                   PDS,"DECLARA DE UTILIDADE PÚBLICA A FUNDAÇÃO CLOÉ-MISAEL CARDOSO
PINTO FILHO, COM SEDE EM EXTREMA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, EXTREMA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-10-01,000149563,PL. 2102 1982 - PROJETO DE LEI,295,UTILIDADE PÚBLICA,LEI 8372 1982 - LEI ORDINÁRIA,20120131,1141,rosanacf,1982-09-29,"list(passo = 1, data = ""1982-09-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 6 10 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 18 11 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 1 12 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 2 12 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. LEÃO BORGES\nPUBLICAÇÃO: 2 11 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. LEÃO BORGES\nPUBLICAÇÃO: 26 11 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 14 12 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 22 12 1982"")",list(),list(),N,"list(id = 295, nome = ""DEPUTADO EUCLIDES CINTRA"", partido = ""PDS"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/8372/1982,LEI 8372 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,2101,1982,GOVERNADOR DO ESTADO,"ESTIMA A RECEITA E FIXA A DESPESA DO ESTADO DE MINAS GERAIS PARA O
EXERCÍCIO DE 1983. (LOA 1983)",NA,NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-09-30,000149564,PL. 2101 1982 - PROJETO DE LEI,,"ADMINISTRAÇÃO ESTADUAL
ORÇAMENTO",LEI 8362 1982 - LEI ORDINÁRIA,20131014,1653,rosanacf,1982-09-28,"list(passo = 1, data = ""1982-09-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nEMENDAS PUBLICADAS NO DL EM 19 10 1982\nCOMISSÕES:\nFINANÇAS\nPRIMEIRA DISCUSSÃO\n(PERDEU PRAZO)\nCUMPRA-SE O DISPOSTO NO ART. 197 DO REGIMENTO INTERNO.\nSANCIONADO\nPUBLICAÇÃO DA LEI: 18 12 1982"")",list(),list(),N,NULL,"ADMINISTRAÇÃO PÚBLICA
FINANÇAS PÚBLICAS",DELIBERAÇÃO DE PLENÁRIO,"list(descricao = ""MSG 878 1982"")",NA,NA,/legislacao/mineira/LEI/8362/1982,LEI 8362 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,2100,1982,DEPUTADO JOÃO FERRAZ                       PDS,"AUTORIZA O PODER EXECUTIVO A REVERTER, MEDIANTE DOAÇÃO, AO MUNICÍPIO DE
LUZ, O IMÓVEL QUE MENCIONA.","AUTORIZAÇÃO, EXECUTIVO, REVERSÃO, IMÓVEL, MUNICÍPIO, LUZ.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1982-09-30,000149565,PL. 2100 1982 - PROJETO DE LEI,1171,IMÓVEL,NA,20120605,1740,rosanacf,1982-09-28,"list(passo = 1, data = ""1982-09-28"", local = ""PLENÁRIO"", historico = ""ANEXADO AO PROJETO DE LEI 2098 1982, NOS TERMOS DO PARÁGRAFO\nÚNICO, ART. 168, DO REGIMENTO INTERNO, EM 5 10 1982.\nPL. 2098 1982: TRANSFORMADO NA LEI 8331 1982."")","list(expressao = ""(PL adj 2098 adj 1982[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 2098 1982"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+2098+adj+1982%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 2098, ano = 1982)",list(),N,"list(id = 1171, nome = ""DEPUTADO JOÃO FERRAZ"", partido = ""PDS"")",NA,NA,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2099,1982,DEPUTADO ROBERTO LUIZ SOARES               PDS,"DECLARA DE UTILIDADE PÚBLICA A BANDA DE MÚSICA SANTA CECÍLIA,
COM SEDE EM LAMBARI.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, LAMBARI.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1982-09-30,000149566,PL. 2099 1982 - PROJETO DE LEI,2115,UTILIDADE PÚBLICA,NA,20120131,1142,rosanacf,1982-09-28,"list(passo = 1, data = ""1982-09-28"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 10 1982\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 2115, nome = ""DEPUTADO ROBERTO LUIZ SOARES"", partido = ""PDS"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,ARQUIVO,19830131,NA,NA
Remissivo,PROJETO DE LEI,PL,2098,1982,GOVERNADOR DO ESTADO,AUTORIZA O PODER EXECUTIVO A REVERTER IMÓVEL AO MUNICÍPIO DE LUZ.,"AUTORIZAÇÃO, EXECUTIVO, REVERSÃO, IMÓVEL, MUNICÍPIO, LUZ.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-09-25,000149567,PL. 2098 1982 - PROJETO DE LEI,,IMÓVEL,LEI 8331 1982 - LEI ORDINÁRIA,20120605,1508,rosanacf,1982-09-23,"list(passo = 1, data = ""1982-09-23"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 28 10 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 19 11 1982\nCOMISSÕES:\nJUSTIÇA E ECONOMIA (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. HIDELBRANDO CANABRAVA\nPUBLICAÇÃO: (NÃO CONSTA)\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÁBIO VASCONCELLOS\nPUBLICAÇÃO: 23 11 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 1 12 1982"")",list(),"list(expressao = ""(PL adj 2100 adj 1982[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 2100 1982"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+2100+adj+1982%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 2100, ano = 1982)",N,NULL,NA,NA,"list(descricao = ""MSG 874 1982"")",NA,NA,/legislacao/mineira/LEI/8331/1982,LEI 8331 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,2097,1982,DEPUTADO FÚLVIO FONTOURA                   ARENA,"CONCEDE A CÉSAR CALS DE OLIVEIRA FILHO O TÍTULO DE CIDADÃO
HONORÁRIO DO ESTADO DE MINAS GERAIS.",NA,NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1982-09-23,000149580,PL. 2097 1982 - PROJETO DE LEI,2035,NA,NA,19980101,NA,Carga,1982-09-21,"list(passo = 1, data = ""1982-09-21"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 2035, nome = ""DEPUTADO FÚLVIO FONTOURA"", partido = ""ARENA"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2096,1982,DEPUTADO NÍLSON GONTIJO                    PMDB,"CONCEDE A JAMIL SALIBA O TÍTULO DE CIDADÃO HONORÁRIO DO ESTADO
DE MINAS GERAIS.",NA,NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1982-09-23,000149581,PL. 2096 1982 - PROJETO DE LEI,1186,NA,NA,20090803,1743,drumo,1982-09-21,"list(passo = 1, data = ""1982-09-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 9 1982\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 1186, nome = ""DEPUTADO NÍLSON GONTIJO"", partido = ""PMDB"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,ARQUIVO,19830131,NA,NA
Remissivo,PROJETO DE LEI,PL,2095,1982,DEPUTADO RAIMUNDO ALBERGARIA               PDS,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL MARIA DO SOCORRO ALVARENGA, DE
PRIMEIRO GRAU, À ESCOLA ESTADUAL DE SANTA TEREZA DO BONITO, MUNICÍPIO
DE PEÇANHA.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, PEÇANHA.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1982-09-23,000149582,PL. 2095 1982 - PROJETO DE LEI,1698,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,20120503,1747,rosanacf,1982-09-21,"list(passo = 1, data = ""1982-09-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 9 1982\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 1698, nome = ""DEPUTADO RAIMUNDO ALBERGARIA"", partido = ""PDS"")",NA,NA,NULL,ARQUIVO,19830131,NA,NA
Remissivo,PROJETO DE LEI,PL,2094,1982,DEPUTADO LUIZ VICENTE                      PSDB,"AUTORIZA O PODER EXECUTIVO A CRIAR A SUPERINTENDÊNCIA DO
DESENVOLVIMENTO DA COMUNIDADE - PRODECOM, NA ESTRUTURA BÁSICA
DA SECRETARIA DE ESTADO DO PLANEJAMENTO E COORDENAÇÃO GERAL,
CRIA CARGO E DÁ OUTRAS PROVIDÊNCIAS.",NA,NA,PROJETO VETADO TOTALMENTE,PVETO,PROPOSIÇÕES APROVADAS,MAPRV,1982-09-23,000149583,PL. 2094 1982 - PROJETO DE LEI,2044,NA,NA,19980101,NA,Carga,1982-09-21,"list(passo = 1, data = ""1982-09-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 28 10 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 26 11 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 3 12 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 4 12 1982\nCOMISSÕES:\nJUSTIÇA, SAÚDE E FINANÇAS\nSEGUNDA DISCUSSÃO\n(PERDERAM PRAZO)\nSAÚDE\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 2 12 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 10 12 1982\nVETADO TOTALMENTE\nPUBLICAÇÃO DAS RAZÕES DO VETO: 29 12 1982\nVETO MANTIDO"")",list(),list(),N,"list(id = 2044, nome = ""DEPUTADO LUIZ VICENTE"", partido = ""PSDB"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2093,1982,DEPUTADO JOSÉ GERALDO DE OLIVEIRA          PDS,"DECLARA DE UTILIDADE PÚBLICA A IGREJA CRUZADA EVANGÉLICA O
PODER DA FÉ, COM SEDE EM BELO HORIZONTE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-09-23,000149584,PL. 2093 1982 - PROJETO DE LEI,2038,UTILIDADE PÚBLICA,LEI 8366 1982 - LEI ORDINÁRIA,20120131,1143,rosanacf,1982-09-21,"list(passo = 1, data = ""1982-09-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 9 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 18 11 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 1 12 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 2 12 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. HIDELBRANDO CANABRAVA\nPUBLICAÇÃO: 15 10 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. LEÃO BORGES\nPUBLICAÇÃO: 27 11 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 10 12 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 21 12 1982"")",list(),list(),N,"list(id = 2038, nome = ""DEPUTADO JOSÉ GERALDO DE OLIVEIRA"", partido = ""PDS"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/8366/1982,LEI 8366 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,2092,1982,DEPUTADO LEÃO BORGES                       ARENA,"DÁ NOVA REDAÇÃO À LEI 7601, DE 5 12 1979, QUE MODIFICA A REDAÇÃO DOS
ARTS. 1 E SEU PARÁGRAFO ÚNICO E 2 DA LEI 6610, DE 14 7 1975.","ALTERAÇÃO, NORMAS, BENEFÍCIO PESSOAL, EX-COMBATENTE.
INCLUSÃO, CATEGORIA, EX-COMBATENTE, PARTICIPANTE, MARINHA DE GUERRA,
OPERAÇÃO DE GUERRA, SEGUNDA GUERRA MUNDIAL.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-09-23,000149585,PL. 2092 1982 - PROJETO DE LEI,713,BENEFÍCIO PESSOAL,LEI 8367 1982 - LEI ORDINÁRIA,20131015,1708,rosanacf,1982-09-21,"list(passo = 1, data = ""1982-09-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 7 10 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 26 11 1982, COM SUBSTITUTIVO E EMENDA\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 3 12 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 4 12 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 22 10 1982\nJUSTIÇA\nSEGUNDA DISCUSSÃO\n(PARECER SOBRE EMENDA)\nRELATOR: DEP. RUFINO NETO\nPUBLICAÇÃO: 25 11 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 2 12 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 10 12 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 22 12 1982"")",list(),list(),N,"list(id = 713, nome = ""DEPUTADO LEÃO BORGES"", partido = ""ARENA"")","TRANSPORTE E TRÂNSITO
IDOSO",DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/8367/1982,LEI 8367 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,2091,1982,DEPUTADO JÉSUS TRINDADE                    PDS,"CONCEDE O TÍTULO DE CIDADÃO HONORÁRIO DO ESTADO DE MINAS GERAIS AO SR.
JOÃO BATISTA PIMENTEL.","CONCESSÃO HONORÍFICA, CIDADANIA.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1982-09-23,000149586,PL. 2091 1982 - PROJETO DE LEI,1048,"HOMENAGEM
INDÚSTRIA, COMÉRCIO E SERVIÇOS",NA,20150902,1647,malves,1982-09-21,"list(passo = 1, data = ""1982-09-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 9 1982\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 1048, nome = ""DEPUTADO JÉSUS TRINDADE"", partido = ""PDS"")","INDÚSTRIA, COMÉRCIO E SERVIÇOS",NA,NULL,ARQUIVO,19830131,NA,NA
Remissivo,PROJETO DE LEI,PL,2078,1982,DEPUTADO LUIZ JUNQUEIRA                    MDB,"DECLARA DE UTILIDADE PÚBLICA A CRECHE DIVINO PAI ETERNO,
COM SEDE EM CAMPINA VERDE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CAMPINA VERDE.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1982-09-16,000149587,PL. 2078 1982 - PROJETO DE LEI,324,UTILIDADE PÚBLICA,NA,20120131,1144,rosanacf,1982-09-14,"list(passo = 1, data = ""1982-09-14"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 28 9 1982\nARQUIVADO, FINAL DA LEGISLATURA."")",list(),list(),N,"list(id = 324, nome = ""DEPUTADO LUIZ JUNQUEIRA"", partido = ""MDB"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,ARQUIVO,19830131,NA,NA
Remissivo,PROJETO DE LEI,PL,2077,1982,DEPUTADO HUMBERTO ALMEIDA                  ARENA,"AUTORIZA O PODER EXECUTIVO A CEDER DIREITOS E AÇÕES DE EFEITOS
INDENIZATÓRIOS DECORRENTES DA CONSTRUÇÃO DA REPRESA DE FURNAS CENTRAIS
ELÉTRICAS S.A., EM TERRENO DE SUA PROPRIEDADE.","AUTORIZAÇÃO, EXECUTIVO, CESSÃO DE DIREITOS, AÇÕES, PREFEITURA
MUNICIPAL, MUNICÍPIO, CAMPO BELO, EFEITO, INDENIZAÇÃO, FURNAS CENTRAIS
ELÉTRICAS S/A (FURNAS).
AUTORIZAÇÃO, EXECUTIVO, ASSINATURA, CONVÊNIO, FURNAS CENTRAIS ELÉTRICAS
S/A (FURNAS), PREFEITURA MUNICIPAL, MUNICÍPIO, CAMPO BELO, EFETIVAÇÃO,
CESSÃO DE DIREITOS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-09-16,000149588,PL. 2077 1982 - PROJETO DE LEI,1682,IMÓVEL,LEI 8358 1982 - LEI ORDINÁRIA,20160609,1652,malves,1982-09-14,"list(passo = 1, data = ""1982-09-14"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 21 9 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 27 10 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 25 11 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 29 11 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 23 10 1982\nECONOMIA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 23 10 1982\nECONOMIA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. LEÃO BORGES\nPUBLICAÇÃO: 24 11 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 30 11 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 8 12 1982"")",list(),list(),N,"list(id = 1682, nome = ""DEPUTADO HUMBERTO ALMEIDA"", partido = ""ARENA"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/8358/1982,LEI 8358 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,2076,1982,DEPUTADO JÉSUS TRINDADE                    PDS,"AUTORIZA O PODER EXECUTIVO A ALTERAR A ATUAL JORNADA DE
TRABALHO DO FUNCIONALISMO PÚBLICO DO ESTADO.",NA,NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1982-09-11,000149590,PL. 2076 1982 - PROJETO DE LEI,1048,NA,NA,20090803,1723,drumo,1982-09-09,"list(passo = 1, data = ""1982-09-09"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 30 9 1982\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 1048, nome = ""DEPUTADO JÉSUS TRINDADE"", partido = ""PDS"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,ARQUIVO,19830131,NA,NA
Remissivo,PROJETO DE LEI,PL,2065,1982,DEPUTADO DELFIM RIBEIRO                    PFL,"CONCEDE A ANTONIO JOAQUIM DE ANDRADE E ALMEIDA O TÍTULO DE
CIDADÃO HONORÁRIO DO ESTADO DE MINAS GERAIS.",NA,NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1982-09-03,000149604,PL. 2065 1982 - PROJETO DE LEI,1743,NA,NA,20090803,1703,drumo,1982-09-01,"list(passo = 1, data = ""1982-09-01"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 21 9 1982\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 1743, nome = ""DEPUTADO DELFIM RIBEIRO"", partido = ""PFL"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,ARQUIVO,19830131,NA,NA
Remissivo,PROJETO DE LEI,PL,2064,1982,DEPUTADO JOÃO PEDRO GUSTIN                 PSDB,"DECLARA DE UTILIDADE PÚBLICA A FEDERAÇÃO MINEIRA DE FUTEBOL
- FMF, COM SEDE EM BELO HORIZONTE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1982-09-03,000149605,PL. 2064 1982 - PROJETO DE LEI,1462,UTILIDADE PÚBLICA,LEI 8336 1982 - LEI ORDINÁRIA,20120131,1144,rosanacf,1982-09-01,"list(passo = 1, data = ""1982-09-01"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 21 9 1982\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 29 9 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 26 10 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 10 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ADEMIR LUCAS\nPUBLICAÇÃO: 25 9 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. HIDELBRANDO CANABRAVA\nPUBLICAÇÃO: 15 10 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CAMILO MACHADO\nPUBLICAÇÃO: 30 10 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 1 12 1982"")",list(),list(),N,"list(id = 1462, nome = ""DEPUTADO JOÃO PEDRO GUSTIN"", partido = ""PSDB"")",NA,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,NA,/legislacao/mineira/LEI/8336/1982,LEI 8336 1982 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,2059,1982,DEPUTADO ARTUR FAGUNDES                    PDS,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL ALFREDO MOTA À ESCOLA ESTADUAL DA
VILA DE SÃO JOÃO DA VEREDA, NO DISTRITO DE MESMO NOME, EM MONTES
CLAROS.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, MONTES CLAROS.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1982-09-02,000149608,PL. 2059 1982 - PROJETO DE LEI,739,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,20120503,1749,rosanacf,1982-08-31,"list(passo = 1, data = ""1982-08-31"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 8 9 1982\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 739, nome = ""DEPUTADO ARTUR FAGUNDES"", partido = ""PDS"")",NA,NA,NULL,ARQUIVO,19830131,NA,NA
